Year,Name,State,Source,Percent
2010,Arkansas,AR,Total Renewable,8.660473735
2010,Vermont,VT,Hydro,20.34575581
2010,Vermont,VT,Natural Gas,0.057145101
2010,Vermont,VT,Nuclear,72.24290369
2010,Vermont,VT,Petroleum,0.068111885
2010,Vermont,VT,Wind,0.20984926
2010,Vermont,VT,Biomass,7.07624936
2010,Vermont,VT,Total Renewable,27.63185443
2010,South Dakota,SD,Coal,32.81965635
2010,South Dakota,SD,Hydro,52.1292612
2010,South Dakota,SD,Natural Gas,1.340406757
2010,South Dakota,SD,Petroleum,0.06093753
2010,South Dakota,SD,Wind,13.64974811
2010,South Dakota,SD,Total Renewable,65.77900931
2010,Arizona,AZ,Coal,39.0545264
2010,Arizona,AZ,Hydro,5.925819499
2010,Arizona,AZ,Natural Gas,26.55542538
2010,Arizona,AZ,Nuclear,27.91916583
2010,Arizona,AZ,Petroleum,0.05944826
2010,Arizona,AZ,Solar,0.014097418
2010,Arizona,AZ,Wind,0.120729167
2010,Arizona,AZ,Biomass,0.150546362
2010,Arizona,AZ,Total Renewable,6.211192446
2010,Minnesota,MN,Coal,52.32426164
2010,Minnesota,MN,Hydro,1.565877484
2010,Minnesota,MN,Natural Gas,8.087998212
2010,Minnesota,MN,Nuclear,25.11270541
2010,Minnesota,MN,Petroleum,0.057864484
2010,Minnesota,MN,Wind,8.928084094
2010,Minnesota,MN,Biomass,3.443082139
2010,Minnesota,MN,Total Renewable,13.93704372
2010,Illinois,IL,Coal,46.49143019
2010,Illinois,IL,Hydro,0.058873552
2010,Illinois,IL,Natural Gas,2.842651992
2010,Illinois,IL,Nuclear,47.77188612
2010,Illinois,IL,Petroleum,0.054503591
2010,Illinois,IL,Solar,0.007025015
2010,Illinois,IL,Wind,2.2118662
2010,Illinois,IL,Biomass,0.332939545
2010,Illinois,IL,Total Renewable,2.61070431
2010,Colorado,CO,Coal,68.13633746
2010,Colorado,CO,Hydro,3.111670654
2010,Colorado,CO,Natural Gas,21.81013853
2010,Colorado,CO,Petroleum,0.034467127
2010,Colorado,CO,Solar,0.083788124
2010,Colorado,CO,Wind,6.805593651
2010,Colorado,CO,Biomass,0.118657454
2010,Colorado,CO,Total Renewable,10.11970988
2010,Washington,WA,Coal,8.240753948
2010,Washington,WA,Hydro,65.99650329
2010,Washington,WA,Natural Gas,10.01156063
2010,Washington,WA,Nuclear,8.930984124
2010,Washington,WA,Petroleum,0.031386048
2010,Washington,WA,Wind,4.585439126
2010,Washington,WA,Biomass,1.809447782
2010,Washington,WA,Total Renewable,72.3913902
2010,Oklahoma,OK,Coal,43.56376149
2010,Oklahoma,OK,Hydro,3.887556407
2010,Oklahoma,OK,Natural Gas,46.97762997
2010,Oklahoma,OK,Petroleum,0.025036424
2010,Oklahoma,OK,Wind,5.270649642
2010,Oklahoma,OK,Biomass,0.487015128
2010,Oklahoma,OK,Total Renewable,9.645221177
2010,Oregon,OR,Coal,7.485324931
2010,Oregon,OR,Hydro,55.40345122
2010,Oregon,OR,Natural Gas,28.39112646
2010,Oregon,OR,Petroleum,0.006203857
2010,Oregon,OR,Wind,7.110865948
2010,Oregon,OR,Biomass,1.518081912
2010,Oregon,OR,Total Renewable,64.03239908
2011,Nevada,NV,Coal,16.93173185
2011,Nevada,NV,Geothermal,6.720079254
2011,Nevada,NV,Hydro,6.859308068
2011,Nevada,NV,Natural Gas,68.39132352
2011,Nevada,NV,Petroleum,0.044504749
2011,Nevada,NV,Solar,0.91190427
2011,Nevada,NV,Total Renewable,14.49129159
2011,California,CA,Coal,0.987118627
2011,California,CA,Geothermal,6.251036018
2011,California,CA,Hydro,21.19344662
2011,California,CA,Natural Gas,44.30860836
2011,California,CA,Nuclear,18.25814887
2011,California,CA,Petroleum,0.453461177
2011,California,CA,Solar,0.442633251
2011,California,CA,Wind,3.860383506
2011,California,CA,Biomass,3.002604887
2011,California,CA,Total Renewable,34.75010428
2011,Hawaii,HI,Coal,13.27978904
2011,Hawaii,HI,Geothermal,2.087858318
2011,Hawaii,HI,Hydro,0.868582557
2011,Hawaii,HI,Petroleum,73.89423606
2011,Hawaii,HI,Solar,0.033506373
2011,Hawaii,HI,Wind,3.178228262
2011,Hawaii,HI,Biomass,2.915390206
2011,Hawaii,HI,Total Renewable,9.083565716
2011,Utah,UT,Coal,81.14786286
2011,Utah,UT,Geothermal,0.808567899
2011,Utah,UT,Hydro,3.012441183
2011,Utah,UT,Natural Gas,12.87106155
2011,Utah,UT,Petroleum,0.132110887
2011,Utah,UT,Wind,1.402654266
2011,Utah,UT,Biomass,0.142048161
2011,Utah,UT,Total Renewable,5.365711508
2011,Idaho,ID,Coal,0.503428555
2011,Idaho,ID,Geothermal,0.383190416
2011,Idaho,ID,Hydro,80.90392984
2011,Idaho,ID,Natural Gas,6.703834548
2011,Idaho,ID,Petroleum,0.000156922
2011,Idaho,ID,Wind,7.88640761
2011,Idaho,ID,Biomass,3.150514468
2011,Idaho,ID,Total Renewable,92.32404233
2011,US_TOTAL,US_TOTAL,Coal,42.27732745
2011,US_TOTAL,US_TOTAL,Geothermal,0.373549794
2011,US_TOTAL,US_TOTAL,Hydro,7.788876255
2011,US_TOTAL,US_TOTAL,Natural Gas,24.72327043
2011,US_TOTAL,US_TOTAL,Nuclear,19.2726148
2011,US_TOTAL,US_TOTAL,Petroleum,0.736127015
2011,US_TOTAL,US_TOTAL,Solar,0.044332525
2011,US_TOTAL,US_TOTAL,Wind,2.931035815
2011,US_TOTAL,US_TOTAL,Biomass,1.382167858
2011,US_TOTAL,US_TOTAL,Total Renewable,12.51996225
2011,District of Columbia,DC,Natural Gas,35.44460707
2011,District of Columbia,DC,Petroleum,64.55539293
2011,Alaska,AK,Coal,9.552930396
2011,Alaska,AK,Hydro,19.57123478
2011,Alaska,AK,Natural Gas,56.85364923
2011,Alaska,AK,Petroleum,13.75336139
2011,Alaska,AK,Wind,0.181137247
2011,Alaska,AK,Biomass,0.047838513
2011,Alaska,AK,Total Renewable,19.80021054
2011,Louisiana,LA,Coal,23.34566968
2011,Louisiana,LA,Hydro,0.989678364
2011,Louisiana,LA,Natural Gas,51.49500851
2011,Louisiana,LA,Nuclear,15.75017435
2011,Louisiana,LA,Petroleum,4.462455315
2011,Louisiana,LA,Biomass,2.315397607
2011,Louisiana,LA,Total Renewable,3.305075971
2011,Kentucky,KY,Coal,93.19279598
2011,Kentucky,KY,Hydro,3.019097461
2011,Kentucky,KY,Natural Gas,1.571417965
2011,Kentucky,KY,Petroleum,1.764039326
2011,Kentucky,KY,Biomass,0.443544122
2011,Kentucky,KY,Total Renewable,3.462641583
2011,Montana,MT,Coal,49.97162325
2011,Montana,MT,Hydro,41.80713618
2011,Montana,MT,Natural Gas,1.388029285
2011,Montana,MT,Petroleum,1.528869152
2011,Montana,MT,Wind,4.199233929
2011,Montana,MT,Total Renewable,46.00637011
2011,Florida,FL,Coal,23.43047875
2011,Florida,FL,Hydro,0.082039861
2011,Florida,FL,Natural Gas,61.45435264
2011,Florida,FL,Nuclear,9.921544093
2011,Florida,FL,Petroleum,1.47860488
2011,Florida,FL,Solar,0.056660241
2011,Florida,FL,Biomass,2.048007717
2011,Florida,FL,Total Renewable,2.186707819
2011,Maine,ME,Coal,0.345355437
2011,Maine,ME,Hydro,24.9095763
2011,Maine,ME,Natural Gas,43.0509911
2011,Maine,ME,Petroleum,1.111609291
2011,Maine,ME,Wind,4.423774898
2011,Maine,ME,Biomass,23.71434198
2011,Maine,ME,Total Renewable,53.04769318
2011,Indiana,IN,Coal,85.27912237
2011,Indiana,IN,Hydro,0.334704223
2011,Indiana,IN,Natural Gas,8.240277968
2011,Indiana,IN,Petroleum,1.091144331
2011,Indiana,IN,Wind,2.690062198
2011,Indiana,IN,Biomass,0.274776152
2011,Indiana,IN,Total Renewable,3.299542573
2011,Ohio,OH,Coal,77.69025509
2011,Ohio,OH,Hydro,0.282961039
2011,Ohio,OH,Natural Gas,9.099460737
2011,Ohio,OH,Nuclear,10.98178833
2011,Ohio,OH,Petroleum,1.02402461
2011,Ohio,OH,Solar,0.011428188
2011,Ohio,OH,Wind,0.146359718
2011,Ohio,OH,Biomass,0.532322691
2011,Ohio,OH,Total Renewable,0.973071635
2011,Wisconsin,WI,Coal,63.10341438
2011,Wisconsin,WI,Hydro,3.392214019
2011,Wisconsin,WI,Natural Gas,9.864750692
2011,Wisconsin,WI,Nuclear,18.26497206
2011,Wisconsin,WI,Petroleum,0.92015332
2011,Wisconsin,WI,Wind,1.876666631
2011,Wisconsin,WI,Biomass,2.49217467
2011,Wisconsin,WI,Total Renewable,7.761055321
2011,New York,NY,Coal,6.856369078
2011,New York,NY,Hydro,20.36435651
2011,New York,NY,Natural Gas,36.95419462
2011,New York,NY,Nuclear,31.05535441
2011,New York,NY,Petroleum,0.865200755
2011,New York,NY,Solar,0.004686488
2011,New York,NY,Wind,2.057071474
2011,New York,NY,Biomass,1.499324845
2011,New York,NY,Total Renewable,23.92543932
2011,Virginia,VA,Coal,29.81979428
2011,Virginia,VA,Hydro,1.815469334
2011,Virginia,VA,Natural Gas,27.49683036
2011,Virginia,VA,Nuclear,38.31958577
2011,Virginia,VA,Petroleum,0.75392159
2011,Virginia,VA,Biomass,3.293254404
2011,Virginia,VA,Total Renewable,5.108723738
2011,Delaware,DE,Coal,22.07819344
2011,Delaware,DE,Natural Gas,71.79406679
2011,Delaware,DE,Petroleum,0.572653768
2011,Delaware,DE,Solar,0.125641199
2011,Delaware,DE,Wind,0.073214829
2011,Delaware,DE,Biomass,2.196171737
2011,Delaware,DE,Total Renewable,2.395027765
2011,Maryland,MD,Coal,50.35846228
2011,Maryland,MD,Hydro,6.090962882
2011,Maryland,MD,Natural Gas,5.525506343
2011,Maryland,MD,Nuclear,34.4287474
2011,Maryland,MD,Petroleum,0.547531273
2011,Maryland,MD,Solar,0.006470887
2011,Maryland,MD,Wind,0.647358936
2011,Maryland,MD,Biomass,1.311208351
2011,Maryland,MD,Total Renewable,8.056001057
2011,Massachusetts,MA,Coal,10.66568412
2011,Massachusetts,MA,Hydro,3.018702939
2011,Massachusetts,MA,Natural Gas,68.16395747
2011,Massachusetts,MA,Nuclear,13.36287983
2011,Massachusetts,MA,Petroleum,0.516368215
2011,Massachusetts,MA,Solar,0.012518782
2011,Massachusetts,MA,Wind,0.161306763
2011,Massachusetts,MA,Biomass,2.996795071
2011,Massachusetts,MA,Total Renewable,6.189323555
2011,Connecticut,CT,Coal,1.558167303
2011,Connecticut,CT,Hydro,1.681547737
2011,Connecticut,CT,Natural Gas,45.00828428
2011,Connecticut,CT,Nuclear,47.20027467
2011,Connecticut,CT,Petroleum,0.491358465
2011,Connecticut,CT,Biomass,1.954970157
2011,Connecticut,CT,Total Renewable,3.636517894
2011,Georgia,GA,Coal,48.22417459
2011,Georgia,GA,Hydro,2.168394621
2011,Georgia,GA,Natural Gas,21.27755048
2011,Georgia,GA,Nuclear,25.89687508
2011,Georgia,GA,Petroleum,0.441916563
2011,Georgia,GA,Biomass,2.556742965
2011,Georgia,GA,Total Renewable,4.725137586
2011,New Hampshire,NH,Coal,11.00473185
2011,New Hampshire,NH,Hydro,7.997686229
2011,New Hampshire,NH,Natural Gas,33.17845398
2011,New Hampshire,NH,Nuclear,41.67662508
2011,New Hampshire,NH,Petroleum,0.386256493
2011,New Hampshire,NH,Wind,0.329374037
2011,New Hampshire,NH,Biomass,5.108810994
2011,New Hampshire,NH,Total Renewable,13.43587126
2011,Michigan,MI,Coal,53.99700944
2011,Michigan,MI,Hydro,1.243303224
2011,Michigan,MI,Natural Gas,11.89164846
2011,Michigan,MI,Nuclear,30.12697218
2011,Michigan,MI,Petroleum,0.313978701
2011,Michigan,MI,Wind,0.418133243
2011,Michigan,MI,Biomass,2.295376309
2011,Michigan,MI,Total Renewable,3.956812776
2011,New Jersey,NJ,Coal,6.422683455
2011,New Jersey,NJ,Hydro,0.037726781
2011,New Jersey,NJ,Natural Gas,38.95421152
2011,New Jersey,NJ,Nuclear,51.94669851
2011,New Jersey,NJ,Petroleum,0.25595535
2011,New Jersey,NJ,Solar,0.106467211
2011,New Jersey,NJ,Wind,0.016265781
2011,New Jersey,NJ,Biomass,1.354236405
2011,New Jersey,NJ,Total Renewable,1.514696179
2011,Iowa,IA,Coal,67.81632548
2011,Iowa,IA,Hydro,1.641512503
2011,Iowa,IA,Natural Gas,1.75829229
2011,Iowa,IA,Nuclear,9.251467127
2011,Iowa,IA,Petroleum,0.25016004
2011,Iowa,IA,Wind,18.9973631
2011,Iowa,IA,Biomass,0.284879458
2011,Iowa,IA,Total Renewable,20.92375506
2011,Tennessee,TN,Coal,50.27778332
2011,Tennessee,TN,Hydro,11.80663752
2011,Tennessee,TN,Natural Gas,4.018746974
2011,Tennessee,TN,Nuclear,33.1909928
2011,Tennessee,TN,Petroleum,0.24075549
2011,Tennessee,TN,Wind,0.065524623
2011,Tennessee,TN,Biomass,1.191847066
2011,Tennessee,TN,Total Renewable,13.06400921
2011,West Virginia,WV,Coal,96.15755513
2011,West Virginia,WV,Hydro,1.839387236
2011,West Virginia,WV,Natural Gas,0.318311642
2011,West Virginia,WV,Petroleum,0.23858468
2011,West Virginia,WV,Wind,1.395591452
2011,West Virginia,WV,Biomass,0.011931703
2011,West Virginia,WV,Total Renewable,3.24691039
2011,Texas,TX,Coal,36.25830126
2011,Texas,TX,Hydro,0.129295944
2011,Texas,TX,Natural Gas,46.04150942
2011,Texas,TX,Nuclear,9.104605736
2011,Texas,TX,Petroleum,0.224306949
2011,Texas,TX,Solar,0.006576468
2011,Texas,TX,Wind,7.014857807
2011,Texas,TX,Biomass,0.368884759
2011,Texas,TX,Total Renewable,7.519614977
2011,Pennsylvania,PA,Coal,44.25717838
2011,Pennsylvania,PA,Hydro,1.415313523
2011,Pennsylvania,PA,Natural Gas,18.38515545
2011,Pennsylvania,PA,Nuclear,33.49832177
2011,Pennsylvania,PA,Petroleum,0.194322654
2011,Pennsylvania,PA,Solar,0.010181479
2011,Pennsylvania,PA,Wind,0.789418734
2011,Pennsylvania,PA,Biomass,1.003622194
2011,Pennsylvania,PA,Total Renewable,3.218535929
2011,North Carolina,NC,Coal,50.47591029
2011,North Carolina,NC,Hydro,3.288622999
2011,North Carolina,NC,Natural Gas,9.422438266
2011,North Carolina,NC,Nuclear,34.23167804
2011,North Carolina,NC,Petroleum,0.18382994
2011,North Carolina,NC,Solar,0.014680312
2011,North Carolina,NC,Biomass,1.966472549
2011,North Carolina,NC,Total Renewable,5.26977586
2011,Rhode Island,RI,Hydro,0.084966384
2011,Rhode Island,RI,Natural Gas,98.26456934
2011,Rhode Island,RI,Petroleum,0.156381255
2011,Rhode Island,RI,Wind,0.033385793
2011,Rhode Island,RI,Biomass,1.460685764
2011,Rhode Island,RI,Total Renewable,1.579037941
2011,Kansas,KS,Coal,69.78827306
2011,Kansas,KS,Hydro,0.032506728
2011,Kansas,KS,Natural Gas,5.588835851
2011,Kansas,KS,Nuclear,16.13517155
2011,Kansas,KS,Petroleum,0.124645501
2011,Kansas,KS,Wind,8.201040833
2011,Kansas,KS,Biomass,0.129526471
2011,Kansas,KS,Total Renewable,8.363074032
2011,Vermont,VT,Hydro,21.02548634
2011,Vermont,VT,Natural Gas,0.048360302
2011,Vermont,VT,Nuclear,72.42025383
2011,Vermont,VT,Petroleum,0.120391623
2011,Vermont,VT,Solar,0.026784849
2011,Vermont,VT,Wind,0.489727383
2011,Vermont,VT,Biomass,5.868995674
2011,Vermont,VT,Total Renewable,27.41099424
2011,North Dakota,ND,Coal,77.27766043
2011,North Dakota,ND,Hydro,7.354758708
2011,North Dakota,ND,Natural Gas,0.056733343
2011,North Dakota,ND,Petroleum,0.120065907
2011,North Dakota,ND,Wind,14.92475748
2011,North Dakota,ND,Biomass,0.028112965
2011,North Dakota,ND,Total Renewable,22.30762916
2011,Wyoming,WY,Coal,85.98397081
2011,Wyoming,WY,Hydro,2.568785216
2011,Wyoming,WY,Natural Gas,0.963360054
2011,Wyoming,WY,Petroleum,0.116397522
2011,Wyoming,WY,Wind,9.680974018
2011,Wyoming,WY,Total Renewable,12.24975923
2011,South Carolina,SC,Coal,33.18218628
2011,South Carolina,SC,Hydro,1.509315583
2011,South Carolina,SC,Natural Gas,12.56290231
2011,South Carolina,SC,Nuclear,51.37540759
2011,South Carolina,SC,Petroleum,0.108337592
2011,South Carolina,SC,Biomass,2.06770411
2011,South Carolina,SC,Total Renewable,3.577019693
2011,Nebraska,NE,Coal,71.93574266
2011,Nebraska,NE,Hydro,4.48047019
2011,Nebraska,NE,Natural Gas,1.179926301
2011,Nebraska,NE,Nuclear,19.20810141
2011,Nebraska,NE,Petroleum,0.103080613
2011,Nebraska,NE,Wind,2.911437914
2011,Nebraska,NE,Biomass,0.181243684
2011,Nebraska,NE,Total Renewable,7.573151787
2011,New Mexico,NM,Coal,71.08447708
2011,New Mexico,NM,Hydro,0.510110502
2011,New Mexico,NM,Natural Gas,22.43511908
2011,New Mexico,NM,Petroleum,0.09900438
2011,New Mexico,NM,Solar,0.334725478
2011,New Mexico,NM,Wind,5.511875903
2011,New Mexico,NM,Biomass,0.024687582
2011,New Mexico,NM,Total Renewable,6.381399465
2011,Arkansas,AR,Coal,47.98463112
2011,Arkansas,AR,Hydro,4.824602639
2011,Arkansas,AR,Natural Gas,21.1176029
2011,Arkansas,AR,Nuclear,23.15285514
2011,Arkansas,AR,Petroleum,0.091137246
2011,Arkansas,AR,Biomass,2.720130524
2011,Arkansas,AR,Total Renewable,7.544733163
2011,Missouri,MO,Coal,82.54513501
2011,Missouri,MO,Hydro,1.249145243
2011,Missouri,MO,Natural Gas,4.793847726
2011,Missouri,MO,Nuclear,9.877401858
2011,Missouri,MO,Petroleum,0.084113649
2011,Missouri,MO,Wind,1.241838895
2011,Missouri,MO,Biomass,0.06555162
2011,Missouri,MO,Total Renewable,2.556535742
2011,Alabama,AL,Coal,36.33596012
2011,Alabama,AL,Hydro,5.682258469
2011,Alabama,AL,Natural Gas,30.49846165
2011,Alabama,AL,Nuclear,25.1735454
2011,Alabama,AL,Petroleum,0.077001796
2011,Alabama,AL,Biomass,1.801635047
2011,Alabama,AL,Total Renewable,7.483893516
2011,Minnesota,MN,Coal,53.19765352
2011,Minnesota,MN,Hydro,1.404644471
2011,Minnesota,MN,Natural Gas,6.307923856
2011,Minnesota,MN,Nuclear,22.51225766
2011,Minnesota,MN,Petroleum,0.071360987
2011,Minnesota,MN,Wind,12.66130888
2011,Minnesota,MN,Biomass,3.163430103
2011,Minnesota,MN,Total Renewable,17.22938345
2011,Mississippi,MS,Coal,18.85385536
2011,Mississippi,MS,Natural Gas,58.1056061
2011,Mississippi,MS,Nuclear,20.0438239
2011,Mississippi,MS,Petroleum,0.070467977
2011,Mississippi,MS,Biomass,2.920396472
2011,Mississippi,MS,Total Renewable,2.920396472
2011,South Dakota,SD,Coal,21.54837541
2011,South Dakota,SD,Hydro,55.07314596
2011,South Dakota,SD,Natural Gas,1.077708381
2011,South Dakota,SD,Petroleum,0.062864169
2011,South Dakota,SD,Wind,22.23789775
2011,South Dakota,SD,Total Renewable,77.31104371
2011,Arizona,AZ,Coal,40.41817591
2011,Arizona,AZ,Hydro,8.48468135
2011,Arizona,AZ,Natural Gas,21.50531628
2011,Arizona,AZ,Nuclear,28.92740784
2011,Arizona,AZ,Petroleum,0.049243768
2011,Arizona,AZ,Solar,0.077085526
2011,Arizona,AZ,Wind,0.236372861
2011,Arizona,AZ,Biomass,0.176147395
2011,Arizona,AZ,Total Renewable,8.974287132
2011,Colorado,CO,Coal,66.01789015
2011,Colorado,CO,Hydro,4.049227266
2011,Colorado,CO,Natural Gas,19.80516659
2011,Colorado,CO,Petroleum,0.043198321
2011,Colorado,CO,Solar,0.203443134
2011,Colorado,CO,Wind,10.11095424
2011,Colorado,CO,Biomass,0.119947379
2011,Colorado,CO,Total Renewable,14.48357202
2011,Illinois,IL,Coal,45.11952267
2011,Illinois,IL,Hydro,0.070407114
2011,Illinois,IL,Natural Gas,2.985367479
2011,Illinois,IL,Nuclear,48.03174268
2011,Illinois,IL,Petroleum,0.042225621
2011,Illinois,IL,Solar,0.007048631
2011,Illinois,IL,Wind,3.114356126
2011,Illinois,IL,Biomass,0.319849559
2011,Illinois,IL,Total Renewable,3.511661429
2011,Washington,WA,Coal,4.536237214
2011,Washington,WA,Hydro,79.65957839
2011,Washington,WA,Natural Gas,4.207355168
2011,Washington,WA,Nuclear,4.169850375
2011,Washington,WA,Petroleum,0.032228147
2011,Washington,WA,Solar,0.000728771
2011,Washington,WA,Wind,5.433141319
2011,Washington,WA,Biomass,1.519245605
2011,Washington,WA,Total Renewable,86.61269409
2011,Oklahoma,OK,Coal,46.21488778
2011,Oklahoma,OK,Hydro,2.019873438
2011,Oklahoma,OK,Natural Gas,44.0136529
2011,Oklahoma,OK,Petroleum,0.020840227
2011,Oklahoma,OK,Wind,7.51318458
2011,Oklahoma,OK,Biomass,0.420835058
2011,Oklahoma,OK,Total Renewable,9.953893076
2011,Oregon,OR,Coal,5.584231245
2011,Oregon,OR,Hydro,70.88483918
2011,Oregon,OR,Natural Gas,14.23520672
2011,Oregon,OR,Petroleum,0.013324362
2011,Oregon,OR,Solar,0.000150766
2011,Oregon,OR,Wind,7.999599432
2011,Oregon,OR,Biomass,1.196669801
2011,Oregon,OR,Total Renewable,80.08125918
2012,Nevada,NV,Coal,11.59810507
2012,Nevada,NV,Geothermal,6.674004058
2012,Nevada,NV,Hydro,6.938267286
2012,Nevada,NV,Natural Gas,72.91520835
2012,Nevada,NV,Petroleum,0.05366292
2012,Nevada,NV,Solar,1.345957013
2012,Nevada,NV,Wind,0.36615312
2012,Nevada,NV,Biomass,0.053907424
2012,Nevada,NV,Total Renewable,15.3782889
2012,California,CA,Coal,0.689200519
2012,California,CA,Geothermal,6.274603506
2012,California,CA,Hydro,13.45106393
2012,California,CA,Natural Gas,59.97854275
2012,California,CA,Nuclear,9.276032942
2012,California,CA,Petroleum,0.145261168
2012,California,CA,Solar,0.692817727
2012,California,CA,Wind,4.888883349
2012,California,CA,Biomass,3.16327302
2012,California,CA,Total Renewable,28.47064153
2012,Hawaii,HI,Coal,14.68431081
2012,Hawaii,HI,Geothermal,2.492982079
2012,Hawaii,HI,Hydro,1.094450816
2012,Hawaii,HI,Petroleum,71.47356707
2012,Hawaii,HI,Solar,0.044014534
2012,Hawaii,HI,Wind,3.612802384
2012,Hawaii,HI,Biomass,2.683816798
2012,Hawaii,HI,Total Renewable,9.928066611
2012,Utah,UT,Coal,78.16448109
2012,Utah,UT,Geothermal,0.849271201
2012,Utah,UT,Hydro,1.897791387
2012,Utah,UT,Natural Gas,16.69824763
2012,Utah,UT,Petroleum,0.100974645
2012,Utah,UT,Solar,0.004108828
2012,Utah,UT,Wind,1.786441887
2012,Utah,UT,Biomass,0.151146001
2012,Utah,UT,Total Renewable,4.688759304
2012,Idaho,ID,Coal,0.495106519
2012,Idaho,ID,Geothermal,0.481808963
2012,Idaho,ID,Hydro,70.58740678
2012,Idaho,ID,Natural Gas,12.24695851
2012,Idaho,ID,Petroleum,0.000122588
2012,Idaho,ID,Wind,12.19787176
2012,Idaho,ID,Biomass,3.543866353
2012,Idaho,ID,Total Renewable,86.81095386
2012,US_TOTAL,US_TOTAL,Coal,37.40441565
2012,US_TOTAL,US_TOTAL,Geothermal,0.384469577
2012,US_TOTAL,US_TOTAL,Hydro,6.824511818
2012,US_TOTAL,US_TOTAL,Natural Gas,30.2857032
2012,US_TOTAL,US_TOTAL,Nuclear,19.00632073
2012,US_TOTAL,US_TOTAL,Petroleum,0.572897376
2012,US_TOTAL,US_TOTAL,Solar,0.106890462
2012,US_TOTAL,US_TOTAL,Wind,3.478999045
2012,US_TOTAL,US_TOTAL,Biomass,1.423555029
2012,US_TOTAL,US_TOTAL,Total Renewable,12.21842593
2012,Oregon,OR,Coal,4.323349701
2012,Oregon,OR,Geothermal,0.042097244
2012,Oregon,OR,Hydro,64.67817542
2012,Oregon,OR,Natural Gas,19.07790444
2012,Oregon,OR,Petroleum,0.009723838
2012,Oregon,OR,Solar,0.01052308
2012,Oregon,OR,Wind,10.41063481
2012,Oregon,OR,Biomass,1.364946229
2012,Oregon,OR,Total Renewable,76.50637679
2012,Alaska,AK,Coal,9.860605875
2012,Alaska,AK,Hydro,22.67420091
2012,Alaska,AK,Natural Gas,51.9121723
2012,Alaska,AK,Petroleum,14.93952496
2012,Alaska,AK,Wind,0.538291744
2012,Alaska,AK,Biomass,0.036925501
2012,Alaska,AK,Total Renewable,23.24941815
2012,District of Columbia,DC,Natural Gas,86.90710017
2012,District of Columbia,DC,Petroleum,13.09289983
2012,Louisiana,LA,Coal,20.71593098
