,Year,State,Source,Percentage
14651,2008,SC,Percentage Wind,0.0
14652,2008,SC,Percentage Wood Fuels,1.6796400364614057
14653,2008,SC,Percentage Total Renewable,2.9104763953298542
14654,2008,SC,Percentage Renewable Including Nuclear,54.17208529718922
14655,2008,SD,Percentage Coal,51.68221823628145
14656,2008,SD,Percentage Geothermal,0.0
14657,2008,SD,Percentage Hydro,42.25957378797155
14658,2008,SD,Percentage Natural Gas,3.2271577732245684
14659,2008,SD,Percentage Nuclear,0.0
14660,2008,SD,Percentage Other,0.43116496147216754
14661,2008,SD,Percentage Other Biomass,0.023508077177652728
14662,2008,SD,Percentage Other Gases,0.0
14663,2008,SD,Percentage Petroleum,0.3272070201754366
14664,2008,SD,Percentage Solar,0.0
14665,2008,SD,Percentage Total,100.0
14666,2008,SD,Percentage Wind,2.049170143697181
14667,2008,SD,Percentage Wood Fuels,0.0
14668,2008,SD,Percentage Total Renewable,44.33225200884638
14669,2008,SD,Percentage Renewable Including Nuclear,44.33225200884638
14670,2008,TN,Percentage Coal,62.93408848774463
14671,2008,TN,Percentage Geothermal,0.0
14672,2008,TN,Percentage Hydro,6.227516815180985
14673,2008,TN,Percentage Natural Gas,0.5153462736944796
14674,2008,TN,Percentage Nuclear,29.813180661213877
14675,2008,TN,Percentage Other,0.008732308389528059
14676,2008,TN,Percentage Other Biomass,0.039597053326267194
14677,2008,TN,Percentage Other Gases,0.013268873301253325
14678,2008,TN,Percentage Petroleum,0.23789556684185553
14679,2008,TN,Percentage Solar,0.0
14680,2008,TN,Percentage Total,100.0
14681,2008,TN,Percentage Wind,0.05527814823266108
14682,2008,TN,Percentage Wood Fuels,0.9698443401229375
14683,2008,TN,Percentage Total Renewable,7.292236356862851
14684,2008,TN,Percentage Renewable Including Nuclear,37.10541701807672
14685,2008,TX,Percentage Coal,36.347895837300484
14686,2008,TX,Percentage Geothermal,0.0
14687,2008,TX,Percentage Hydro,0.256793077457049
14688,2008,TX,Percentage Natural Gas,47.74034372346828
14689,2008,TX,Percentage Nuclear,10.061412896255383
14690,2008,TX,Percentage Other,0.14054401508725384
14691,2008,TX,Percentage Other Biomass,0.10832169857419684
14692,2008,TX,Percentage Other Gases,0.8400713064014154
14693,2008,TX,Percentage Petroleum,0.2553239125565403
14694,2008,TX,Percentage Solar,0.0
14695,2008,TX,Percentage Total,100.0
14696,2008,TX,Percentage Wind,4.0082785996941945
14697,2008,TX,Percentage Wood Fuels,0.24101493320520959
14698,2008,TX,Percentage Total Renewable,4.614408308930649
14699,2008,TX,Percentage Renewable Including Nuclear,14.675821205186033
14700,2008,US-TOTAL,Percentage Coal,48.20622293153583
14701,2008,US-TOTAL,Percentage Geothermal,0.3602471499308431
14702,2008,US-TOTAL,Percentage Hydro,6.186147064727891
14703,2008,US-TOTAL,Percentage Natural Gas,21.434753182837056
14704,2008,US-TOTAL,Percentage Nuclear,19.571074197686116
14705,2008,US-TOTAL,Percentage Other,0.2865393035978725
14706,2008,US-TOTAL,Percentage Other Biomass,0.4304950160846232
14707,2008,US-TOTAL,Percentage Other Gases,0.284189706870421
14708,2008,US-TOTAL,Percentage Petroleum,1.1225603097873942
14709,2008,US-TOTAL,Percentage Solar,0.020981637329523937
14710,2008,US-TOTAL,Percentage Total,100.0
14711,2008,US-TOTAL,Percentage Wind,1.3439642788082664
14712,2008,US-TOTAL,Percentage Wood Fuels,0.9054707925820511
14713,2008,US-TOTAL,Percentage Total Renewable,9.247305939463198
14714,2008,US-TOTAL,Percentage Renewable Including Nuclear,28.818380137149312
14715,2008,UT,Percentage Coal,81.62596975793454
14716,2008,UT,Percentage Geothermal,0.5459075845358967
14717,2008,UT,Percentage Hydro,1.434310310044086
14718,2008,UT,Percentage Natural Gas,15.81473299323127
14719,2008,UT,Percentage Nuclear,0.0
14720,2008,UT,Percentage Other,0.3064551113132824
14721,2008,UT,Percentage Other Biomass,0.05084935381388295
14722,2008,UT,Percentage Other Gases,0.07683329847123678
14723,2008,UT,Percentage Petroleum,0.0936306530939862
14724,2008,UT,Percentage Solar,0.0
14725,2008,UT,Percentage Total,100.0
14726,2008,UT,Percentage Wind,0.051310937561824047
14727,2008,UT,Percentage Wood Fuels,0.0
14728,2008,UT,Percentage Total Renewable,2.08237818595569
14729,2008,UT,Percentage Renewable Including Nuclear,2.08237818595569
14730,2008,VA,Percentage Coal,43.72179179020556
14731,2008,VA,Percentage Geothermal,0.0
14732,2008,VA,Percentage Hydro,1.3910476533984981
14733,2008,VA,Percentage Natural Gas,12.816828947739738
14734,2008,VA,Percentage Nuclear,38.4305566110025
14735,2008,VA,Percentage Other,0.5974322733628175
14736,2008,VA,Percentage Other Biomass,1.0762077731042747
14737,2008,VA,Percentage Other Gases,0.0
14738,2008,VA,Percentage Petroleum,1.5828057944649432
14739,2008,VA,Percentage Solar,0.0
14740,2008,VA,Percentage Total,100.0
14741,2008,VA,Percentage Wind,0.0
14742,2008,VA,Percentage Wood Fuels,2.6366630883059536
14743,2008,VA,Percentage Total Renewable,5.1039185148087265
14744,2008,VA,Percentage Renewable Including Nuclear,43.53447512581122
14745,2008,VT,Percentage Coal,0.0
14746,2008,VT,Percentage Geothermal,0.0
14747,2008,VT,Percentage Hydro,21.88939470538763
14748,2008,VT,Percentage Natural Gas,0.03892838584584418
14749,2008,VT,Percentage Nuclear,71.77269752160342
14750,2008,VT,Percentage Other,0.0
14751,2008,VT,Percentage Other Biomass,0.0
14752,2008,VT,Percentage Other Gases,0.0
14753,2008,VT,Percentage Petroleum,0.06254933861332251
14754,2008,VT,Percentage Solar,0.0
14755,2008,VT,Percentage Total,100.0
14756,2008,VT,Percentage Wind,0.1500685608784238
14757,2008,VT,Percentage Wood Fuels,6.086361487671358
14758,2008,VT,Percentage Total Renewable,28.12582475393741
14759,2008,VT,Percentage Renewable Including Nuclear,99.89852227554084
14760,2008,WA,Percentage Coal,7.905590956964652
14761,2008,WA,Percentage Geothermal,0.0
14762,2008,WA,Percentage Hydro,70.05128854503255
14763,2008,WA,Percentage Natural Gas,8.850934856068681
14764,2008,WA,Percentage Nuclear,8.363952501691104
14765,2008,WA,Percentage Other,0.050868706989327134
14766,2008,WA,Percentage Other Biomass,0.1514782517351975
14767,2008,WA,Percentage Other Gases,0.24573022318971147
14768,2008,WA,Percentage Petroleum,0.03175087234594662
14769,2008,WA,Percentage Solar,0.0
14770,2008,WA,Percentage Total,100.0
14771,2008,WA,Percentage Wind,3.300130938399563
14772,2008,WA,Percentage Wood Fuels,1.0043206324339948
14773,2008,WA,Percentage Total Renewable,74.5072183676013
14774,2008,WA,Percentage Renewable Including Nuclear,82.8711708692924
14775,2008,WI,Percentage Coal,65.6996729104355
14776,2008,WI,Percentage Geothermal,0.0
14777,2008,WI,Percentage Hydro,2.545925219545096
14778,2008,WI,Percentage Natural Gas,8.26028002244187
14779,2008,WI,Percentage Nuclear,19.14712540124139
14780,2008,WI,Percentage Other,0.11713692699956704
14781,2008,WI,Percentage Other Biomass,0.7746651658159859
14782,2008,WI,Percentage Other Gases,0.0
14783,2008,WI,Percentage Petroleum,1.4668659854342079
14784,2008,WI,Percentage Solar,0.0
14785,2008,WI,Percentage Total,100.0
14786,2008,WI,Percentage Wind,0.7673982591717916
14787,2008,WI,Percentage Wood Fuels,1.2209285336042448
14788,2008,WI,Percentage Total Renewable,5.3089171781371185
14789,2008,WI,Percentage Renewable Including Nuclear,24.456042579378508
14790,2008,WV,Percentage Coal,97.79461292892624
14791,2008,WV,Percentage Geothermal,0.0
14792,2008,WV,Percentage Hydro,1.3696165309219024
14793,2008,WV,Percentage Natural Gas,0.197984930209297
14794,2008,WV,Percentage Nuclear,0.0
14795,2008,WV,Percentage Other,0.002413219120504651
14796,2008,WV,Percentage Other Biomass,0.0
14797,2008,WV,Percentage Other Gases,0.05514628195747122
14798,2008,WV,Percentage Petroleum,0.15056446117058556
14799,2008,WV,Percentage Solar,0.0
14800,2008,WV,Percentage Total,100.0
14801,2008,WV,Percentage Wind,0.4300885427544237
14802,2008,WV,Percentage Wood Fuels,-0.000427992477033567
14803,2008,WV,Percentage Total Renewable,1.7992770811992926
14804,2008,WV,Percentage Renewable Including Nuclear,1.7992770811992926
14805,2008,WY,Percentage Coal,94.20963643188986
14806,2008,WY,Percentage Geothermal,0.0
14807,2008,WY,Percentage Hydro,1.7962730165524428
14808,2008,WY,Percentage Natural Gas,1.0638155572178574
14809,2008,WY,Percentage Nuclear,0.0
14810,2008,WY,Percentage Other,0.14489537821227014
14811,2008,WY,Percentage Other Biomass,0.0
14812,2008,WY,Percentage Other Gases,0.6207359550600459
14813,2008,WY,Percentage Petroleum,0.0946808082365142
14814,2008,WY,Percentage Solar,0.0
14815,2008,WY,Percentage Total,100.0
14816,2008,WY,Percentage Wind,2.0699628528310092
14817,2008,WY,Percentage Wood Fuels,0.0
14818,2008,WY,Percentage Total Renewable,3.866235869383452
14819,2008,WY,Percentage Renewable Including Nuclear,3.866235869383452
14820,2009,AK,Percentage Coal,9.408789018583414
14821,2009,AK,Percentage Geothermal,0.0
14822,2009,AK,Percentage Hydro,19.751008592902675
14823,2009,AK,Percentage Natural Gas,53.37687452655182
14824,2009,AK,Percentage Nuclear,0.0
14825,2009,AK,Percentage Other,0.0
14826,2009,AK,Percentage Other Biomass,0.0971477996866383
14827,2009,AK,Percentage Other Gases,0.0
14828,2009,AK,Percentage Petroleum,17.261333250971813
14829,2009,AK,Percentage Solar,0.0
14830,2009,AK,Percentage Total,100.0
14831,2009,AK,Percentage Wind,0.10484681130364111
14832,2009,AK,Percentage Wood Fuels,0.0
14833,2009,AK,Percentage Total Renewable,19.953003203892955
14834,2009,AK,Percentage Renewable Including Nuclear,19.953003203892955
14835,2009,AL,Percentage Coal,38.81784801421594
14836,2009,AL,Percentage Geothermal,0.0
14837,2009,AL,Percentage Hydro,8.750357298532979
14838,2009,AL,Percentage Natural Gas,22.07040612093258
14839,2009,AL,Percentage Nuclear,27.72402349267347
14840,2009,AL,Percentage Other,0.26129108737674367
14841,2009,AL,Percentage Other Biomass,0.010109206514824458
14842,2009,AL,Percentage Other Gases,0.0940473122033745
14843,2009,AL,Percentage Petroleum,0.15306491847338893
14844,2009,AL,Percentage Solar,0.0
14845,2009,AL,Percentage Total,100.0
14846,2009,AL,Percentage Wind,0.0
14847,2009,AL,Percentage Wood Fuels,2.1188532471299055
14848,2009,AL,Percentage Total Renewable,10.879319752177711
14849,2009,AL,Percentage Renewable Including Nuclear,38.60334324485118
14850,2009,AR,Percentage Coal,43.64120558241946
14851,2009,AR,Percentage Geothermal,0.0
14852,2009,AR,Percentage Hydro,7.297025732251663
14853,2009,AR,Percentage Natural Gas,19.529854803371222
14854,2009,AR,Percentage Nuclear,26.40195431289073
14855,2009,AR,Percentage Other,0.0418028979525282
14856,2009,AR,Percentage Other Biomass,0.09929036713400784
14857,2009,AR,Percentage Other Gases,0.0
14858,2009,AR,Percentage Petroleum,0.15397403646530541
14859,2009,AR,Percentage Solar,0.0
14860,2009,AR,Percentage Total,100.0
14861,2009,AR,Percentage Wind,0.0
14862,2009,AR,Percentage Wood Fuels,2.6602177993812113
14863,2009,AR,Percentage Total Renewable,10.056533898766883
14864,2009,AR,Percentage Renewable Including Nuclear,36.45848821165762
14865,2009,AZ,Percentage Coal,35.46161804927604
14866,2009,AZ,Percentage Geothermal,0.0
14867,2009,AZ,Percentage Hydro,5.740174375118613
14868,2009,AZ,Percentage Natural Gas,31.025080098686047
14869,2009,AZ,Percentage Nuclear,27.38368197193476
14870,2009,AZ,Percentage Other,0.0013994663808790202
14871,2009,AZ,Percentage Other Biomass,0.01963896982484343
14872,2009,AZ,Percentage Other Gases,0.0
14873,2009,AZ,Percentage Petroleum,0.05599562387666476
14874,2009,AZ,Percentage Solar,0.012632707056498877
14875,2009,AZ,Percentage Total,100.0
14876,2009,AZ,Percentage Wind,0.0263862375386539
14877,2009,AZ,Percentage Wood Fuels,0.12203221809169765
14878,2009,AZ,Percentage Total Renewable,5.9208645076303075
14879,2009,AZ,Percentage Renewable Including Nuclear,33.30454647956507
14880,2009,CA,Percentage Coal,1.001067350954749
14881,2009,CA,Percentage Geothermal,6.276504431678591
14882,2009,CA,Percentage Hydro,13.618792252604909
14883,2009,CA,Percentage Natural Gas,55.40853511189477
14884,2009,CA,Percentage Nuclear,15.511477675533007
14885,2009,CA,Percentage Other,0.3675657864267111
14886,2009,CA,Percentage Other Biomass,1.2050525497766509
14887,2009,CA,Percentage Other Gases,0.7924966567881065
14888,2009,CA,Percentage Petroleum,0.7534315571504202
14889,2009,CA,Percentage Solar,0.3161452429426687
14890,2009,CA,Percentage Total,100.0
14891,2009,CA,Percentage Wind,2.851803549058149
14892,2009,CA,Percentage Wood Fuels,1.8224858354097633
14893,2009,CA,Percentage Total Renewable,26.09078386147073
14894,2009,CA,Percentage Renewable Including Nuclear,41.602261537003734
14895,2009,CO,Percentage Coal,62.563882906822364
14896,2009,CO,Percentage Geothermal,0.0
14897,2009,CO,Percentage Hydro,3.7292366215116446
14898,2009,CO,Percentage Natural Gas,27.370245100893186
14899,2009,CO,Percentage Nuclear,0.0
14900,2009,CO,Percentage Other,0.10562641043522723
14901,2009,CO,Percentage Other Biomass,0.11107078533792857
14902,2009,CO,Percentage Other Gases,0.0
14903,2009,CO,Percentage Petroleum,0.02660485854196911
14904,2009,CO,Percentage Solar,0.050597287281370674
14905,2009,CO,Percentage Total,100.0
14906,2009,CO,Percentage Wind,6.256850459376301
14907,2009,CO,Percentage Wood Fuels,0.0007673147338351309
14908,2009,CO,Percentage Total Renewable,10.148522468241081
14909,2009,CO,Percentage Renewable Including Nuclear,10.148522468241081
14910,2009,CT,Percentage Coal,7.86220453087849
14911,2009,CT,Percentage Geothermal,0.0
14912,2009,CT,Percentage Hydro,1.6328346315039353
14913,2009,CT,Percentage Natural Gas,31.4339589072974
14914,2009,CT,Percentage Nuclear,53.378399987028224
14915,2009,CT,Percentage Other,2.2862524018447345
14916,2009,CT,Percentage Other Biomass,2.429348865107734
14917,2009,CT,Percentage Other Gases,0.0
14918,2009,CT,Percentage Petroleum,0.9577513099791445
14919,2009,CT,Percentage Solar,0.0
14920,2009,CT,Percentage Total,100.0
14921,2009,CT,Percentage Wind,0.0
14922,2009,CT,Percentage Wood Fuels,0.001993192255057341
14923,2009,CT,Percentage Total Renewable,4.064176688866727
14924,2009,CT,Percentage Renewable Including Nuclear,57.442576675894955
14925,2009,DC,Percentage Coal,0.0
14926,2009,DC,Percentage Geothermal,0.0
14927,2009,DC,Percentage Hydro,0.0
14928,2009,DC,Percentage Natural Gas,0.0
14929,2009,DC,Percentage Nuclear,0.0
14930,2009,DC,Percentage Other,0.0
14931,2009,DC,Percentage Other Biomass,0.0
14932,2009,DC,Percentage Other Gases,0.0
14933,2009,DC,Percentage Petroleum,100.0
14934,2009,DC,Percentage Solar,0.0
14935,2009,DC,Percentage Total,100.0
14936,2009,DC,Percentage Wind,0.0
14937,2009,DC,Percentage Wood Fuels,0.0
14938,2009,DC,Percentage Total Renewable,0.0
14939,2009,DC,Percentage Renewable Including Nuclear,0.0
14940,2009,DE,Percentage Coal,58.827510867874686
14941,2009,DE,Percentage Geothermal,0.0
14942,2009,DE,Percentage Hydro,0.0
14943,2009,DE,Percentage Natural Gas,28.428856549011133
14944,2009,DE,Percentage Nuclear,0.0
14945,2009,DE,Percentage Other,0.12138642004658412
14946,2009,DE,Percentage Other Biomass,2.594430765436699
14947,2009,DE,Percentage Other Gases,4.691398211693207
14948,2009,DE,Percentage Petroleum,5.336417185937681
14949,2009,DE,Percentage Solar,0.0
14950,2009,DE,Percentage Total,100.0
14951,2009,DE,Percentage Wind,0.0
14952,2009,DE,Percentage Wood Fuels,0.0
14953,2009,DE,Percentage Total Renewable,2.594430765436699
14954,2009,DE,Percentage Renewable Including Nuclear,2.594430765436699
14955,2009,FL,Percentage Coal,24.777471959599527
14956,2009,FL,Percentage Geothermal,0.0
14957,2009,FL,Percentage Hydro,0.0955264029596787
14958,2009,FL,Percentage Natural Gas,54.28816473005645
14959,2009,FL,Percentage Nuclear,13.35974703236453
14960,2009,FL,Percentage Other,1.2538068649403795
14961,2009,FL,Percentage Other Biomass,1.0904848963563167
14962,2009,FL,Percentage Other Gases,0.0031199486082065255
14963,2009,FL,Percentage Petroleum,4.230749875793928
14964,2009,FL,Percentage Solar,0.004344987252899383
14965,2009,FL,Percentage Total,100.0
14966,2009,FL,Percentage Wind,0.0
14967,2009,FL,Percentage Wood Fuels,0.8965837608840553
14968,2009,FL,Percentage Total Renewable,2.0869400474529503
14969,2009,FL,Percentage Renewable Including Nuclear,15.446687079817481
14970,2009,GA,Percentage Coal,53.98529348963969
14971,2009,GA,Percentage Geothermal,0.0
14972,2009,GA,Percentage Hydro,2.5328081839975978
14973,2009,GA,Percentage Natural Gas,15.93318395874708
14974,2009,GA,Percentage Nuclear,24.617699138643363
14975,2009,GA,Percentage Other,0.019687117108610604
14976,2009,GA,Percentage Other Biomass,0.06185004230356411
14977,2009,GA,Percentage Other Gases,0.0
14978,2009,GA,Percentage Petroleum,0.5048035726573582
14979,2009,GA,Percentage Solar,0.0
14980,2009,GA,Percentage Total,100.0
14981,2009,GA,Percentage Wind,0.0
14982,2009,GA,Percentage Wood Fuels,2.133336165795907
14983,2009,GA,Percentage Total Renewable,4.727994392097068
14984,2009,GA,Percentage Renewable Including Nuclear,29.345693530740434
14985,2009,HI,Percentage Coal,13.624826336745006
14986,2009,HI,Percentage Geothermal,1.5220970683253934
14987,2009,HI,Percentage Hydro,1.023102151367241
14988,2009,HI,Percentage Natural Gas,0.0
14989,2009,HI,Percentage Nuclear,0.0
14990,2009,HI,Percentage Other,3.464246462909652
14991,2009,HI,Percentage Other Biomass,2.5832264432611938
14992,2009,HI,Percentage Other Gases,0.20294203741090464
14993,2009,HI,Percentage Petroleum,75.28343087478144
14994,2009,HI,Percentage Solar,0.01262427531891508
14995,2009,HI,Percentage Total,100.0
14996,2009,HI,Percentage Wind,2.283513432092706
14997,2009,HI,Percentage Wood Fuels,0.0
14998,2009,HI,Percentage Total Renewable,7.4245633703654486
14999,2009,HI,Percentage Renewable Including Nuclear,7.4245633703654486
15000,2009,IA,Percentage Coal,72.02350679751392
15001,2009,IA,Percentage Geothermal,0.0
15002,2009,IA,Percentage Hydro,1.872664520287991
15003,2009,IA,Percentage Natural Gas,2.2834854635637445
15004,2009,IA,Percentage Nuclear,9.022223902813229
15005,2009,IA,Percentage Other,0.000892787191562031
15006,2009,IA,Percentage Other Biomass,0.3237308061118245
15007,2009,IA,Percentage Other Gases,0.0
15008,2009,IA,Percentage Petroleum,0.16438661094569051
15009,2009,IA,Percentage Solar,0.0
15010,2009,IA,Percentage Total,100.0
15011,2009,IA,Percentage Wind,14.30873695622005
15012,2009,IA,Percentage Wood Fuels,0.0003740836180627085
15013,2009,IA,Percentage Total Renewable,16.505506366237928
15014,2009,IA,Percentage Renewable Including Nuclear,25.52773026905116
15015,2009,ID,Percentage Coal,0.6302598626336549
15016,2009,ID,Percentage Geothermal,0.5797642653306618
